player_id,player_name,midfielder_type,match_id,team_id,team_name,season,computed_at,bypasses_per_match,possessions_involved,possession_time_seconds,tempo_index,turnovers,passes_attempted,pass_completion_rate,progressive_passes,final_third_entries_by_pass,key_passes,under_pressure_pass_share,carries_attempted,progressive_carries,carry_distance_total,successful_dribbles,carries_leading_to_shot,carries_leading_to_key_pass,final_third_carries,penalty_area_carries,pressured_carry_success_rate,pressures_applied,ball_recoveries,interceptions,tackles_won,press_to_interception_chain,counterpress_actions,pressure_to_self_recovery,blocked_passes,blocked_shots,clearance_followed_by_recovery,pressures_to_turnover_rate,average_position_x,average_position_y,width_variance,zone_entries,pressured_touches,pressured_touch_retention_rate,third_man_runs,wall_pass_events,shot_creating_actions,expected_threat_added,fouls_committed,fouls_suffered,tactical_fouls,advantage_fouls_won,set_piece_involvements,corner_delivery_accuracy,set_piece_duels_won,defensive_set_piece_clearances,line_breaking_receipts,zone14_touches,penalty_area_deliveries,switches_completed,cross_accuracy,aerial_duels_contested,aerial_duel_win_rate,fifty_fiftys_won,sliding_tackles,sliding_tackle_success_rate,ball_receipts_total,central_lane_receipts,one_touch_passes,weak_foot_pass_share,pressured_retention_rate,secondary_shot_assists,expected_assists,xg_chain
3958,Pedro Eliezer Rodríguez Ledesma,5,266916,217,Barcelona,2014/2015,2025-12-13T18:46:29.635941,45,57.0,169.25,20.92,3.0,31.0,0.74,3.0,16.0,0.0,0.26,10.0,7.0,226.7,0.0,2.0,0.0,7.0,3.0,0.95,14.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,77.7,15.03,217.95,8.0,48.0,0.96,13.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,75.0,,0.0,1.0,7.0,5.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,,46.0,4.0,9.0,0.37,0.96,1.0,,2.07
5216,Andrés Iniesta Luján,1,266916,217,Barcelona,2014/2015,2025-12-13T18:46:30.308519,45,60.0,278.68,20.88,2.0,51.0,0.8,18.0,22.0,0.0,0.12,9.0,5.0,167.9,2.0,3.0,0.0,2.0,3.0,1.0,17.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,69.25,21.67,174.88,21.0,48.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,100.0,,0.0,0.0,6.0,17.0,4.0,2.0,,0.0,0.0,0.0,2.0,,58.0,5.0,18.0,0.16,1.0,2.0,,0.9
5503,Lionel Andrés Messi Cuccittini,4,266916,217,Barcelona,2014/2015,2025-12-13T18:46:30.982703,45,61.0,263.32,21.19,1.0,45.0,0.89,11.0,26.0,2.0,0.36,12.0,6.0,179.24,5.0,6.0,1.0,4.0,5.0,1.0,10.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,79.41,50.62,274.65,26.0,74.0,1.0,12.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,104.0,,0.0,0.0,9.0,30.0,4.0,3.0,0.5,2.0,0.0,0.0,1.0,,63.0,8.0,16.0,0.27,1.0,3.0,0.11,3.37
5506,Javier Alejandro Mascherano,0,266916,217,Barcelona,2014/2015,2025-12-13T18:46:31.655680,45,34.0,53.94,43.38,1.0,23.0,0.78,9.0,4.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,9.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11,50.42,34.52,325.05,19.0,10.0,0.8,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,18.0,5.0,3.0,0.1,0.8,0.0,,0.06
20131,Xavier Hernández Creus,1,266916,217,Barcelona,2014/2015,2025-12-13T18:46:32.326528,45,74.0,238.45,29.44,0.0,71.0,0.86,21.0,35.0,4.0,0.13,11.0,9.0,180.76,2.0,3.0,4.0,4.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.17,66.71,47.16,284.1,38.0,42.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,0.67,0.0,1.0,3.0,23.0,8.0,0.0,,0.0,0.0,0.0,2.0,0.5,63.0,15.0,22.0,0.04,1.0,0.0,0.38,3.2
5203,Sergio Busquets i Burgos,0,266921,217,Barcelona,2014/2015,2025-12-13T18:46:33.228141,43,63.0,509.01,20.51,2.0,91.0,0.96,22.0,9.0,2.0,0.1,4.0,4.0,73.59,3.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.17,55.61,41.39,202.41,93.0,41.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,99.0,,1.0,1.0,5.0,6.0,0.0,1.0,,0.0,0.0,0.0,3.0,0.33,84.0,28.0,18.0,0.09,1.0,0.0,0.02,0.73
5216,Andrés Iniesta Luján,1,266921,217,Barcelona,2014/2015,2025-12-13T18:46:34.128767,43,60.0,603.02,21.09,3.0,102.0,0.95,27.0,34.0,2.0,0.2,17.0,9.0,252.24,3.0,3.0,0.0,9.0,1.0,0.95,2.0,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.5,67.13,23.38,128.03,34.0,85.0,0.98,18.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,163.0,,0.0,0.0,6.0,12.0,3.0,4.0,,0.0,0.0,0.0,3.0,0.67,106.0,13.0,23.0,0.13,0.98,2.0,0.38,0.95
5470,Ivan Rakitić,1,266921,217,Barcelona,2014/2015,2025-12-13T18:46:35.032584,43,77.0,667.48,19.96,2.0,119.0,0.89,30.0,37.0,1.0,0.12,11.0,6.0,172.75,0.0,1.0,0.0,4.0,1.0,0.94,5.0,7.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.2,65.91,58.73,150.08,21.0,49.0,0.96,23.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,179.0,0.33,0.0,0.0,4.0,15.0,7.0,3.0,1.0,3.0,0.0,0.0,3.0,,111.0,7.0,20.0,0.1,0.96,1.0,0.09,0.9
6616,Munir El Haddadi Mohamed,5,266921,217,Barcelona,2014/2015,2025-12-13T18:46:35.930394,43,32.0,156.56,18.78,4.0,23.0,0.78,1.0,9.0,0.0,0.26,1.0,0.0,13.7,0.0,1.0,0.0,1.0,5.0,0.83,6.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,87.52,22.5,113.85,7.0,32.0,0.91,6.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,41.0,,0.0,0.0,4.0,2.0,3.0,0.0,,0.0,0.0,0.0,1.0,,35.0,3.0,10.0,0.05,0.91,1.0,,0.51
6998,Rafael Alcântara do Nascimento,4,266921,217,Barcelona,2014/2015,2025-12-13T18:46:36.830769,43,30.0,143.37,20.92,3.0,24.0,1.0,0.0,10.0,1.0,0.38,3.0,1.0,40.85,1.0,2.0,2.0,1.0,1.0,0.81,6.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,84.88,58.81,153.68,5.0,41.0,0.88,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,,0.0,0.0,0.0,10.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,31.0,2.0,12.0,0.13,0.88,0.0,0.05,0.13
4320,Neymar da Silva Santos Junior,5,266929,217,Barcelona,2014/2015,2025-12-13T18:46:37.928802,50,64.0,258.13,22.31,5.0,47.0,0.77,9.0,29.0,3.0,0.47,14.0,6.0,274.34,3.0,3.0,3.0,10.0,5.0,0.9,15.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.13,78.08,19.85,145.25,6.0,95.0,0.93,9.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,122.0,,0.0,0.0,5.0,7.0,8.0,1.0,,1.0,0.0,0.0,2.0,,66.0,1.0,21.0,0.17,0.93,1.0,0.15,0.9
5203,Sergio Busquets i Burgos,0,266929,217,Barcelona,2014/2015,2025-12-13T18:46:38.768312,50,80.0,336.9,19.23,0.0,64.0,0.88,17.0,14.0,0.0,0.28,5.0,3.0,62.54,4.0,0.0,0.0,1.0,0.0,1.0,37.0,2.0,5.0,2.0,1.0,22.0,0.0,3.0,0.0,0.0,0.14,55.52,45.49,274.85,43.0,60.0,1.0,7.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,114.0,,0.0,0.0,1.0,25.0,1.0,0.0,,0.0,0.0,0.0,5.0,0.4,48.0,11.0,13.0,0.16,1.0,0.0,,0.98
5216,Andrés Iniesta Luján,1,266929,217,Barcelona,2014/2015,2025-12-13T18:46:39.611228,50,54.0,332.02,19.7,0.0,63.0,0.89,21.0,23.0,0.0,0.37,10.0,7.0,191.92,2.0,1.0,0.0,6.0,1.0,1.0,12.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.17,64.35,22.29,149.09,15.0,71.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,128.0,,1.0,0.0,2.0,5.0,3.0,2.0,,0.0,0.0,0.0,3.0,0.33,54.0,4.0,20.0,0.08,1.0,0.0,,0.46
5503,Lionel Andrés Messi Cuccittini,4,266929,217,Barcelona,2014/2015,2025-12-13T18:46:40.450569,50,64.0,280.73,22.23,3.0,54.0,0.81,15.0,31.0,0.0,0.57,16.0,8.0,264.0,4.0,3.0,1.0,10.0,3.0,0.95,17.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.06,77.23,50.7,300.56,53.0,112.0,0.96,11.0,0.0,9.0,0.0,2.0,3.0,0.0,1.0,143.0,,1.0,0.0,2.0,28.0,7.0,0.0,,0.0,0.0,0.0,1.0,1.0,74.0,19.0,29.0,0.13,0.96,5.0,,1.05
6998,Rafael Alcântara do Nascimento,1,266929,217,Barcelona,2014/2015,2025-12-13T18:46:41.291510,50,43.0,131.65,29.62,5.0,32.0,0.88,6.0,11.0,0.0,0.44,5.0,2.0,87.86,3.0,0.0,0.0,2.0,0.0,0.86,17.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.18,61.01,49.1,296.81,17.0,50.0,0.92,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,75.0,,0.0,0.0,5.0,18.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.33,29.0,2.0,7.0,0.14,0.92,0.0,,0.29
4320,Neymar da Silva Santos Junior,5,266967,217,Barcelona,2014/2015,2025-12-13T18:46:42.337629,58,46.0,349.59,17.51,1.0,53.0,0.77,8.0,29.0,0.0,0.26,24.0,3.0,407.14,2.0,1.0,0.0,16.0,4.0,0.97,6.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.66,22.36,330.64,4.0,68.0,0.97,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,92.0,,0.0,0.0,1.0,7.0,6.0,1.0,,2.0,0.0,0.0,0.0,,66.0,2.0,20.0,0.08,0.97,1.0,,0.62
5470,Ivan Rakitić,1,266967,217,Barcelona,2014/2015,2025-12-13T18:46:43.291216,58,46.0,359.92,19.0,4.0,62.0,0.85,16.0,32.0,1.0,0.19,3.0,1.0,51.33,0.0,1.0,1.0,1.0,1.0,0.95,7.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,72.59,51.53,347.18,18.0,56.0,0.96,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,92.0,0.67,0.0,2.0,4.0,8.0,6.0,2.0,,1.0,0.0,0.0,0.0,,64.0,5.0,18.0,0.05,0.96,0.0,,0.57
5503,Lionel Andrés Messi Cuccittini,4,266967,217,Barcelona,2014/2015,2025-12-13T18:46:44.244850,58,56.0,520.99,18.08,5.0,75.0,0.77,18.0,39.0,2.0,0.16,23.0,10.0,371.3,13.0,2.0,1.0,15.0,3.0,0.96,8.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.12,78.57,55.47,310.73,36.0,103.0,0.97,15.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,122.0,,0.0,0.0,3.0,35.0,11.0,2.0,,1.0,0.0,0.0,0.0,,95.0,12.0,40.0,0.09,0.97,2.0,0.28,1.5
6379,Sergi Roberto Carnicer,0,266967,217,Barcelona,2014/2015,2025-12-13T18:46:45.202628,58,69.0,460.46,21.24,1.0,94.0,0.9,19.0,11.0,1.0,0.2,11.0,9.0,264.15,1.0,0.0,0.0,3.0,0.0,1.0,9.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.22,55.91,42.63,247.46,67.0,78.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,128.0,,0.0,2.0,5.0,12.0,2.0,3.0,,1.0,0.0,0.0,2.0,,73.0,19.0,28.0,0.1,1.0,0.0,0.04,0.55
6998,Rafael Alcântara do Nascimento,1,266967,217,Barcelona,2014/2015,2025-12-13T18:46:46.161579,58,67.0,438.23,20.81,6.0,73.0,0.96,11.0,24.0,2.0,0.18,21.0,10.0,315.58,6.0,1.0,1.0,7.0,2.0,0.93,12.0,8.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,0.33,64.88,41.04,330.55,57.0,93.0,0.92,13.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,124.0,,1.0,2.0,5.0,31.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.33,71.0,15.0,17.0,0.16,0.92,3.0,0.24,0.55
4320,Neymar da Silva Santos Junior,5,267085,217,Barcelona,2014/2015,2025-12-13T18:46:47.315944,44,63.0,315.35,17.31,7.0,45.0,0.84,5.0,24.0,1.0,0.18,20.0,8.0,293.21,3.0,1.0,1.0,13.0,4.0,0.96,17.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,80.0,22.25,199.89,23.0,59.0,0.97,16.0,0.0,3.0,0.0,1.0,6.0,1.0,2.0,75.0,,0.0,0.0,4.0,5.0,4.0,1.0,,2.0,0.0,0.0,1.0,1.0,67.0,9.0,20.0,0.19,0.97,1.0,0.02,0.54
5203,Sergio Busquets i Burgos,0,267085,217,Barcelona,2014/2015,2025-12-13T18:46:47.987536,44,60.0,292.68,20.09,2.0,58.0,0.88,14.0,12.0,0.0,0.02,5.0,3.0,62.48,0.0,0.0,0.0,1.0,0.0,0.89,20.0,2.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,60.01,46.79,236.36,34.0,21.0,0.86,10.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,68.0,,0.0,1.0,5.0,10.0,2.0,1.0,,0.0,0.0,0.0,3.0,0.33,53.0,12.0,18.0,0.2,0.86,0.0,,0.86
5216,Andrés Iniesta Luján,1,267085,217,Barcelona,2014/2015,2025-12-13T18:46:48.660242,44,43.0,326.88,19.64,3.0,59.0,0.83,18.0,18.0,1.0,0.14,11.0,10.0,256.34,1.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,66.74,32.92,275.27,22.0,28.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,66.0,,0.0,0.0,2.0,19.0,2.0,2.0,,0.0,0.0,0.0,0.0,,59.0,7.0,13.0,0.12,1.0,1.0,0.03,0.3
5246,Luis Alberto Suárez Díaz,4,267085,217,Barcelona,2014/2015,2025-12-13T18:46:49.336186,44,46.0,170.94,20.01,6.0,33.0,0.94,7.0,12.0,3.0,0.06,4.0,4.0,65.59,1.0,1.0,2.0,2.0,5.0,0.5,8.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.12,78.24,47.37,441.07,11.0,24.0,0.67,4.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,34.0,,0.0,0.0,4.0,17.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,6.0,26.0,0.12,0.67,2.0,0.56,0.9
20131,Xavier Hernández Creus,1,267085,217,Barcelona,2014/2015,2025-12-13T18:46:50.011842,44,40.0,261.3,21.36,1.0,57.0,0.88,14.0,19.0,0.0,0.07,4.0,2.0,57.11,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.44,43.21,488.15,22.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,2.0,7.0,7.0,6.0,,0.0,0.0,0.0,0.0,,49.0,7.0,21.0,0.0,1.0,1.0,,0.2
4320,Neymar da Silva Santos Junior,5,267183,217,Barcelona,2014/2015,2025-12-13T18:46:50.908214,52,53.0,331.26,16.3,3.0,40.0,0.82,5.0,19.0,3.0,0.15,13.0,10.0,312.58,5.0,4.0,2.0,7.0,3.0,0.97,24.0,8.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.04,74.81,17.92,155.62,13.0,67.0,0.97,3.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,74.0,,1.0,0.0,3.0,10.0,4.0,0.0,,0.0,0.0,0.0,2.0,0.5,55.0,3.0,20.0,0.11,0.97,4.0,0.24,1.35
5216,Andrés Iniesta Luján,1,267183,217,Barcelona,2014/2015,2025-12-13T18:46:51.674715,52,53.0,348.0,18.1,2.0,56.0,0.79,19.0,21.0,0.0,0.3,12.0,9.0,203.94,1.0,0.0,1.0,5.0,1.0,0.96,22.0,3.0,0.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,0.05,63.52,25.25,223.17,18.0,59.0,0.97,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,89.0,,0.0,0.0,5.0,2.0,3.0,1.0,,1.0,0.0,0.0,4.0,,64.0,6.0,15.0,0.15,0.97,0.0,,0.48
5470,Ivan Rakitić,1,267183,217,Barcelona,2014/2015,2025-12-13T18:46:52.439864,52,49.0,145.39,27.65,3.0,36.0,0.67,6.0,13.0,0.0,0.33,4.0,2.0,57.95,1.0,0.0,1.0,0.0,0.0,0.9,16.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,57.97,56.08,393.02,12.0,47.0,0.94,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,,0.0,0.0,1.0,7.0,7.0,2.0,,0.0,0.0,0.0,1.0,,31.0,4.0,14.0,0.06,0.94,0.0,,1.0
5503,Lionel Andrés Messi Cuccittini,4,267183,217,Barcelona,2014/2015,2025-12-13T18:46:53.208168,52,72.0,316.23,19.73,3.0,47.0,0.79,19.0,23.0,4.0,0.11,21.0,12.0,422.9,6.0,6.0,3.0,7.0,2.0,0.94,28.0,7.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.04,69.9,56.24,315.54,30.0,63.0,0.95,9.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,86.0,,0.0,0.0,5.0,14.0,6.0,1.0,0.33,1.0,0.0,0.0,0.0,,62.0,10.0,15.0,0.04,0.95,4.0,0.63,1.35
5506,Javier Alejandro Mascherano,0,267183,217,Barcelona,2014/2015,2025-12-13T18:46:53.971889,52,60.0,369.97,18.81,0.0,67.0,0.96,11.0,6.0,2.0,0.15,10.0,7.0,170.53,0.0,0.0,1.0,1.0,0.0,1.0,20.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.05,51.31,37.58,232.61,35.0,36.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,62.0,,0.0,0.0,4.0,2.0,0.0,1.0,,1.0,0.0,0.0,0.0,,58.0,9.0,17.0,0.08,1.0,0.0,0.13,1.08
4320,Neymar da Silva Santos Junior,5,267197,217,Barcelona,2014/2015,2025-12-13T18:46:54.946451,45,65.0,755.05,13.75,6.0,78.0,0.83,11.0,49.0,3.0,0.09,30.0,7.0,586.93,7.0,7.0,4.0,23.0,9.0,0.9,14.0,7.0,0.0,3.0,0.0,11.0,0.0,1.0,0.0,0.0,0.07,82.67,18.03,151.12,14.0,86.0,0.92,24.0,0.0,9.0,0.0,1.0,4.0,0.0,1.0,167.0,,1.0,1.0,1.0,12.0,10.0,6.0,,1.0,0.0,0.0,4.0,0.75,104.0,5.0,33.0,0.13,0.92,6.0,0.12,1.59
5503,Lionel Andrés Messi Cuccittini,4,267197,217,Barcelona,2014/2015,2025-12-13T18:46:56.010656,45,53.0,632.9,17.82,2.0,99.0,0.82,30.0,60.0,1.0,0.15,14.0,4.0,213.11,6.0,3.0,1.0,6.0,1.0,0.93,5.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,79.84,51.04,276.51,72.0,64.0,0.95,16.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,148.0,,0.0,0.0,2.0,68.0,13.0,3.0,,1.0,0.0,0.0,0.0,,112.0,27.0,43.0,0.07,0.95,2.0,0.04,1.74
6379,Sergi Roberto Carnicer,0,267197,217,Barcelona,2014/2015,2025-12-13T18:46:57.073600,45,55.0,822.77,16.34,2.0,118.0,0.97,26.0,34.0,0.0,0.04,8.0,5.0,123.29,0.0,0.0,0.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.23,64.49,42.19,109.27,184.0,21.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168.0,,0.0,0.0,5.0,39.0,1.0,0.0,,0.0,0.0,0.0,3.0,0.33,113.0,61.0,27.0,0.16,1.0,0.0,,0.68
6998,Rafael Alcântara do Nascimento,1,267197,217,Barcelona,2014/2015,2025-12-13T18:46:58.146664,45,60.0,825.13,15.42,4.0,103.0,0.95,12.0,53.0,1.0,0.14,18.0,5.0,240.63,7.0,2.0,1.0,13.0,7.0,0.95,13.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.08,78.27,50.29,253.5,34.0,82.0,0.96,16.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,156.0,,0.0,1.0,5.0,59.0,8.0,2.0,0.5,0.0,0.0,0.0,2.0,,114.0,10.0,36.0,0.13,0.96,2.0,,1.08
20131,Xavier Hernández Creus,1,267197,217,Barcelona,2014/2015,2025-12-13T18:46:59.209527,45,54.0,879.55,15.89,0.0,122.0,0.9,36.0,63.0,1.0,0.03,20.0,10.0,317.27,1.0,1.0,1.0,6.0,0.0,1.0,7.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.14,74.48,31.03,158.71,55.0,21.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,137.0,0.67,0.0,0.0,2.0,39.0,10.0,7.0,,0.0,0.0,0.0,0.0,,113.0,17.0,38.0,0.02,1.0,2.0,0.01,1.13
4320,Neymar da Silva Santos Junior,5,267301,217,Barcelona,2014/2015,2025-12-13T18:47:00.482864,53,68.0,292.17,20.74,9.0,45.0,0.73,10.0,27.0,2.0,0.04,15.0,5.0,263.94,5.0,4.0,1.0,7.0,7.0,0.86,10.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.1,80.69,22.09,237.8,29.0,79.0,0.87,14.0,0.0,6.0,0.0,1.0,7.0,0.0,2.0,113.0,1.0,0.0,0.0,8.0,7.0,7.0,0.0,0.5,1.0,0.0,0.0,1.0,,75.0,12.0,13.0,0.15,0.87,3.0,0.12,1.23
5203,Sergio Busquets i Burgos,0,267301,217,Barcelona,2014/2015,2025-12-13T18:47:01.278662,53,52.0,265.83,18.28,1.0,44.0,0.93,15.0,3.0,0.0,0.16,3.0,2.0,46.51,1.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,2.0,0.0,0.0,9.0,0.0,3.0,0.0,1.0,0.12,54.66,40.37,368.52,35.0,35.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,97.0,,0.0,3.0,3.0,4.0,0.0,0.0,,5.0,0.0,0.0,1.0,,39.0,9.0,8.0,0.14,1.0,0.0,,0.29
5246,Luis Alberto Suárez Díaz,4,267301,217,Barcelona,2014/2015,2025-12-13T18:47:02.076802,53,70.0,261.89,25.2,6.0,47.0,0.7,4.0,26.0,2.0,0.21,6.0,4.0,99.45,3.0,5.0,2.0,5.0,16.0,0.94,9.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.22,86.39,49.68,337.4,25.0,88.0,0.95,8.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,142.0,,0.0,1.0,5.0,23.0,8.0,3.0,0.33,2.0,0.0,0.0,1.0,1.0,81.0,11.0,22.0,0.2,0.95,4.0,0.22,1.26
5470,Ivan Rakitić,1,267301,217,Barcelona,2014/2015,2025-12-13T18:47:02.875958,53,75.0,197.58,33.1,3.0,63.0,0.83,21.0,34.0,3.0,0.06,4.0,2.0,59.24,0.0,2.0,1.0,3.0,1.0,0.89,18.0,9.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.17,70.11,50.27,575.67,12.0,30.0,0.93,6.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,132.0,0.33,1.0,2.0,2.0,8.0,12.0,2.0,0.6,3.0,0.0,0.0,2.0,0.5,50.0,2.0,12.0,0.15,0.93,4.0,0.32,1.12
6998,Rafael Alcântara do Nascimento,1,267301,217,Barcelona,2014/2015,2025-12-13T18:47:03.670055,53,47.0,158.77,23.05,1.0,31.0,0.87,7.0,14.0,1.0,0.19,6.0,3.0,88.53,1.0,2.0,2.0,3.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,0.19,68.67,29.84,407.72,20.0,37.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,60.0,,0.0,0.0,3.0,5.0,1.0,0.0,,2.0,0.0,0.0,2.0,,28.0,5.0,5.0,0.1,1.0,0.0,0.02,0.48
4320,Neymar da Silva Santos Junior,5,267343,217,Barcelona,2014/2015,2025-12-13T18:47:04.641080,61,61.0,331.4,17.74,9.0,46.0,0.78,8.0,21.0,4.0,0.15,16.0,9.0,308.95,4.0,2.0,2.0,12.0,5.0,0.85,17.0,8.0,0.0,1.0,0.0,12.0,1.0,3.0,0.0,0.0,0.18,75.51,16.67,160.71,16.0,66.0,0.89,12.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,115.0,,1.0,0.0,6.0,2.0,6.0,0.0,0.67,2.0,0.0,0.0,3.0,0.33,69.0,5.0,21.0,0.09,0.89,2.0,0.47,1.92
5470,Ivan Rakitić,1,267343,217,Barcelona,2014/2015,2025-12-13T18:47:05.377237,61,61.0,211.02,28.43,4.0,55.0,0.82,23.0,22.0,3.0,0.13,3.0,2.0,40.73,2.0,3.0,2.0,1.0,1.0,0.88,16.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,65.53,49.38,321.11,35.0,41.0,0.95,8.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,107.0,1.0,0.0,1.0,4.0,16.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,,51.0,10.0,14.0,0.16,0.95,1.0,0.2,2.89
5503,Lionel Andrés Messi Cuccittini,4,267343,217,Barcelona,2014/2015,2025-12-13T18:47:06.035070,61,51.0,255.76,24.63,7.0,48.0,0.73,20.0,28.0,1.0,0.06,14.0,6.0,225.16,6.0,2.0,0.0,9.0,6.0,0.91,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.09,55.97,412.94,18.0,44.0,0.91,15.0,0.0,7.0,0.0,0.0,4.0,0.0,2.0,110.0,0.5,0.0,0.0,12.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,63.0,6.0,18.0,0.21,0.91,3.0,0.39,2.31
